COUNTRY,STORE_OP_ZONE_ID,BRAND_CATEGORY,DIA_SEMANA,ORDENES_TOTALES_DIA_AVG,GMV_DIA_AVG
PE,4,Desayunos,Sat,53.000000,697.2325
PE,4,Desayunos,Wed,36.750000,351.31
BR,1329,Café da Manhã,Tue,0.250000,1.7125
MX,1426,Antojitos y Garnachas,Fri,2.500000,25.45
AR,511,Hamburguesa,Wed,42.750000,705.9175
AR,511,Hamburguesa,Sat,81.750000,1509.605
PE,41,Helados,Fri,5.000000,36.625
PE,212,Alitas,Mon,1.250000,6.2825
PE,212,Alitas,Wed,0.250000,3.3275
PE,0,Pollería,Wed,15.750000,131.9075
PE,218,Criolla,Mon,5.500000,83.385
PE,218,Criolla,Wed,6.000000,84.37
MX,1221,Asiática,Mon,0.500000,6.1525
CO,49,Empanadas,Sat,9.500000,98.42
CO,26,Típica,Fri,42.250000,478.275
MX,297,Alitas,Sun,0.500000,7.58
CO,61,Salchipapas,Sat,634.500000,9409.745
CO,213,Sushi,Fri,14.500000,238.175
MX,1260,Smoothies y Jugos,Wed,1.500000,22.215
PE,50,Vegetariana,Wed,4.500000,46.5825
PE,12,Poke,Fri,13.500000,220.33
PE,12,Poke,Wed,4.750000,94.29
PE,216,Pollo crujiente,Wed,146.250000,3252.0125
MX,526,Internacional,Thu,3.000000,51.8275
MX,838,Pizza,Thu,75.500000,926.525
MX,1410,Antojitos y Garnachas,Fri,14.750000,137.515
MX,1410,Antojitos y Garnachas,Wed,16.000000,145.34
MX,873,Tortas y Lonches,Tue,0.250000,3.945
CO,164,Salchipapas,Mon,3.250000,42.9975
CO,164,Salchipapas,Fri,3.750000,47.1075
CO,164,Salchipapas,Sun,7.750000,105.3625
CO,49,Sánduches,Sun,96.000000,1559.0875
CO,27,Perros Calientes,Sat,58.750000,1087.1725
MX,1229,Mexicana,Sun,1.000000,6.205
MX,561,Comida Rápida,Sat,23.500000,455.9325
MX,819,Chilaquiles y Enchiladas,Mon,44.000000,666.9825
MX,855,Antojitos y Garnachas,Wed,5.750000,78.65
MX,1266,Hamburguesas,Sat,0.250000,2.2025
PE,144,Salchipapas,Sun,2.750000,18.4925
MX,1413,Comida Rápida,Tue,3.500000,70.3225
CL,214,Pizzas,Sat,5.250000,107.3725
PE,47,Hamburguesa,Thu,10.000000,205.0225
CO,70,Pollo,Sat,111.750000,1675.8775
BR,395,Burgers,Tue,6.250000,109.015
BR,395,Burgers,Fri,3.750000,65.3575
MX,628,Desayunos y Brunch,Thu,11.250000,191.855
MX,1512,Chilaquiles y Enchiladas,Mon,2.000000,37.9775
MX,1046,Sándwiches,Sun,85.500000,1323.595
CO,27,Arepas,Sun,96.250000,1468.4075
MX,297,Pizza,Fri,104.000000,1487.325
AR,464,Panadería,Fri,5.250000,31.8775
AR,464,Panadería,Sun,6.250000,31.83
PE,193,Postres,Wed,19.250000,145.105
EC,194,Hamburguesa,Mon,36.750000,483.85
CO,27,Italiana,Thu,96.250000,1831.465
CO,27,Italiana,Fri,106.750000,2040.1
CO,27,Italiana,Wed,75.000000,1410.475
CO,27,Italiana,Sun,152.750000,3510.9875
MX,989,Italiana,Mon,25.750000,636.87
MX,1433,Postres,Sat,0.250000,2.3775
CO,84,Mexicana,Fri,87.750000,1113.1725
AR,13,Hot Dogs,Mon,4.500000,57.4375
AR,16,Saludable,Wed,1.500000,15.0325
PE,190,Pollería,Mon,4.250000,34.6425
MX,989,Poke,Sat,15.250000,499.3075
MX,260,Mexicana,Fri,11.000000,136.895
MX,1531,Pizza,Wed,52.500000,814.605
MX,739,Comida Rápida,Sat,8.750000,131.0475
MX,739,Comida Rápida,Tue,2.750000,51.95
MX,1362,Mexicana,Tue,5.500000,68.035
CO,91,Perros Calientes,Thu,1.500000,10.9775
CO,200,Hamburguesa,Fri,85.500000,986.07
MX,296,Tacos,Sun,13.250000,144.0775
MX,1388,Mexicana,Sat,27.750000,485.685
PE,108,Pescados y Mariscos,Mon,17.250000,185.255
MX,1335,Tacos,Sat,9.500000,210.0125
MX,560,Café y Té,Sun,4.250000,72.1375
AR,169,Asiática,Sun,19.000000,538.5075
AR,15,Desayunos y Meriendas,Sun,12.250000,170.7525
PE,15,Chifa,Sun,108.750000,1322.38
CL,21,Mexicana,Sun,44.000000,1046.8475
CL,21,Mexicana,Tue,23.750000,502.76
EC,145,Comida Rápida,Fri,11.750000,172.11
EC,202,Parrilla,Sat,5.000000,68.9575
EC,202,Parrilla,Tue,2.250000,52.475
CL,127,Empanadas,Thu,0.000000,0
EC,192,Italiana,Fri,11.750000,361.6925
CL,191,Helados,Thu,1.500000,11.5375
CL,191,Helados,Sun,1.500000,17.955
CO,49,Comida Rápida,Wed,23.500000,296.745
AR,484,Postres,Sun,0.250000,1.335
AR,484,Postres,Wed,0.500000,3.8825
CO,65,Alitas,Thu,10.000000,171.785
CO,65,Alitas,Sat,13.750000,258.1525
CO,25,Italiana,Mon,66.500000,1205.155
CO,312,Sánduches,Sat,237.500000,3912.3225
MX,526,Desayunos y Brunch,Fri,5.250000,122.315
MX,1331,Pescados y Mariscos,Fri,0.500000,5.77
MX,836,Comida Rápida,Wed,4.500000,51.5625
CO,15,Helados,Sun,26.250000,384.975
CO,15,Helados,Fri,19.250000,235.68
CO,86,Típica,Wed,24.500000,263.6525
MX,898,Comida Rápida,Sat,24.250000,438.28
CL,20,Pizzas,Tue,1.750000,49.5125
CO,15,Helados,Wed,14.750000,132.97
CO,24,Helados,Fri,11.000000,108.8325
MX,1459,Pizza,Sat,41.000000,539.1675
MX,1459,Pizza,Fri,28.250000,383.08
MX,1337,Pollo,Tue,13.250000,159.165
MX,1386,Internacional,Mon,6.000000,125.5175
MX,1386,Internacional,Fri,7.000000,166.25
MX,1222,Pollo,Sat,43.750000,717.0525
CO,203,Alitas,Thu,1.500000,30.1675
MX,865,Panadería y Pastelería,Tue,1.750000,57.5875
BR,1361,Pizza,Wed,2.250000,39.045
MX,730,Mexicana,Fri,61.250000,1084.8025
MX,1221,Poke,Tue,1.000000,18.985
BR,1339,Pizza,Sat,0.250000,4.905
BR,1339,Pizza,Mon,0.250000,8.4
BR,1339,Pizza,Thu,0.000000,0
MX,908,Empanadas,Sat,12.500000,381.4875
MX,1421,Café y Té,Tue,13.250000,110.4775
MX,1454,Pizza,Mon,137.000000,1813.13
MX,1333,Comida Rápida,Thu,11.750000,189.535
MX,1331,Café y Té,Sat,0.500000,7.2825
MX,565,Comida Rápida,Sat,1.250000,15.5625
AR,497,Postres,Sun,2.250000,15.3275
AR,497,Postres,Thu,1.500000,10.19
AR,579,Panadería,Wed,40.500000,530.3925
MX,1418,Smoothies y Jugos,Tue,13.000000,173.6225
EC,159,Saludable,Wed,3.000000,22.1975
MX,819,Helados y Nieves,Fri,55.500000,776.03
EC,80,Peruana,Sat,1.000000,6.12
CL,190,Sushi,Mon,13.000000,173.16
CL,12,Pollo,Sun,80.000000,1942.2125
EC,140,Hamburguesa,Wed,103.000000,1842.2875
PE,7,Criolla,Sun,21.000000,276.0575
BR,27,Burgers,Mon,9.250000,108.07
MX,766,Mexicana,Fri,7.000000,89.6075
EC,180,Ecuatoriana,Wed,9.250000,69.1675
MX,1285,Desayunos y Brunch,Fri,18.000000,247.05
MX,1285,Desayunos y Brunch,Sat,17.750000,295.73
CO,100,Sánduches,Sat,99.500000,1626.6975
CO,100,Sánduches,Mon,61.500000,884.5125
CO,0,Pizza,Sat,3.500000,44.7325
CO,0,Pizza,Thu,0.750000,4.635
MX,1075,Antojitos y Garnachas,Wed,55.750000,780.0275
MX,561,Antojitos y Garnachas,Sat,4.500000,86.26
MX,561,Antojitos y Garnachas,Tue,6.500000,76.3075
CO,28,Helados,Wed,70.000000,759.025
CO,199,Salchipapas,Fri,2.750000,30.8875
MX,1543,Desayunos y Brunch,Mon,4.750000,80.4525
MX,1543,Desayunos y Brunch,Wed,4.250000,97.3375
MX,765,Sándwiches,Sat,18.750000,294.6
MX,765,Sándwiches,Wed,37.750000,439.045
MX,1388,Sushi,Sun,11.750000,287.6525
MX,1369,Alitas,Fri,13.500000,246.78
MX,1365,Postres,Mon,12.250000,121.6
MX,1365,Postres,Sun,9.000000,80.6725
MX,855,Comida Rápida,Mon,5.500000,85.23
MX,1060,China,Fri,56.750000,1109.2575
AR,15,Pokes,Tue,28.000000,421.325
AR,15,Pokes,Sat,27.250000,487.645
EC,186,Ecuatoriana,Sun,4.000000,50.425
MX,1539,Alitas,Wed,1.000000,12.47
MX,1461,Postres,Sun,4.750000,82.2975
CO,3,Jugos y Batidos,Thu,5.000000,33.2725
CO,3,Jugos y Batidos,Sat,3.250000,21.8725
AR,506,Desayunos y Meriendas,Wed,0.500000,0.72
AR,22,Saludable,Mon,3.250000,31.3425
MX,1512,China,Sun,2.500000,38.14
MX,1365,Antojitos y Garnachas,Thu,3.250000,31.485
BR,1423,Árabe,Sat,10.000000,82.2675
BR,1423,Árabe,Fri,9.500000,47.1975
BR,1423,Árabe,Mon,6.250000,33.4225
PE,6,Pescados y Mariscos,Sun,60.750000,1185.145
AR,10,Panadería,Tue,31.250000,470.1025
MX,656,Antojitos y Garnachas,Thu,1.000000,14.1825
MX,656,Antojitos y Garnachas,Sat,0.500000,2.3525
MX,656,Antojitos y Garnachas,Tue,0.250000,10.215
MX,656,Antojitos y Garnachas,Fri,2.000000,2.3625
AR,582,Argentina,Tue,6.250000,72.185
MX,1037,Vegetariana,Sat,6.000000,79.44
CL,127,Internacional,Sat,0.750000,13.8975
CL,127,Internacional,Mon,0.250000,5.6225
CO,102,Saludable,Tue,25.000000,270.46
CO,102,Saludable,Fri,26.750000,355.565
CO,76,Árabe,Sun,10.000000,330.4025
CO,76,Árabe,Wed,6.250000,134.3575
MX,1451,Smoothies y Jugos,Sat,12.250000,236.1175
MX,1451,Smoothies y Jugos,Fri,13.750000,273.1725
MX,565,Pizza,Tue,3.500000,48.195
MX,885,Hamburguesas,Wed,42.750000,688.8675
MX,667,Pescados y Mariscos,Sun,4.000000,94.4875
MX,834,Pizza,Sat,108.500000,2078.495
MX,56,Asiática,Fri,13.750000,265.785
MX,56,Asiática,Sat,18.250000,377.71
CO,86,Desayunos,Thu,0.500000,2.7675
EC,77,Parrilla,Wed,15.250000,214.005
EC,150,Italiana,Wed,10.500000,305.66
EC,150,Italiana,Sat,5.500000,146.53
CO,18,Pizza,Mon,137.250000,2837.6025
EC,194,Asiática,Wed,27.000000,383.63
PE,43,Pescados y Mariscos,Sun,8.750000,161.1075
PE,38,Pollo crujiente,Tue,167.250000,2892.74
CO,247,Helados,Mon,59.750000,582.1475
MX,1131,Pollo,Thu,8.500000,123.3825
CO,86,Panadería,Sun,16.750000,156.9125
CO,86,Panadería,Tue,8.250000,80.23
MX,1531,Desayunos y Brunch,Thu,11.000000,149.385
MX,1531,Desayunos y Brunch,Sun,15.250000,344.7425
MX,1531,Desayunos y Brunch,Sat,14.500000,282.5175
MX,1514,Alitas,Sat,2.000000,27.21
MX,1408,Postres,Sat,2.250000,11.535
EC,151,Panadería,Wed,0.250000,0
BR,395,Japonesa,Mon,0.500000,5.445
EC,208,Comida Rápida,Tue,3.500000,49.415
MX,820,Comida Rápida,Fri,0.250000,2.315
CO,114,Internacional,Tue,1.750000,12.83
CO,114,Internacional,Sat,2.750000,30.09
MX,939,Sándwiches,Sat,36.750000,895.37
MX,939,Sándwiches,Tue,60.750000,871.825
CL,189,Mexicana,Sun,0.500000,5.5525
EC,61,Pizza,Sat,0.500000,2.915
EC,61,Pizza,Mon,0.750000,4.4775
MX,1406,Panadería y Pastelería,Sat,3.250000,33.5075
PE,50,Pastas,Sun,27.500000,633.8
MX,1401,Comida Rápida,Tue,6.000000,76.3975
CO,306,Postres,Fri,47.000000,582.9775
CO,306,Postres,Mon,39.500000,488.2
MX,662,Italiana,Tue,1.500000,27.6075
MX,662,Italiana,Wed,1.500000,45.3125
CO,50,Italiana,Sat,12.500000,111.6325
CO,48,Comida Rápida,Tue,27.000000,311.16
CO,24,Pizza,Thu,19.250000,286.08
CO,16,Árabe,Sun,43.250000,879.1275
MX,1518,Hamburguesas,Wed,37.750000,554.2475
AR,12,Americana,Thu,1.250000,10.4325
MX,1406,Chilaquiles y Enchiladas,Mon,9.500000,129.0225
CO,73,Crepes,Sun,13.000000,201.28
MX,1499,Pollo,Thu,45.500000,786.2475
MX,1499,Pollo,Tue,45.000000,739.4025
CO,258,Sushi,Wed,8.000000,125.82
CO,258,Sushi,Sun,19.250000,331.12
MX,951,Panadería y Pastelería,Mon,1.750000,22.2
MX,898,Smoothies y Jugos,Sun,18.500000,200.545
MX,1369,Panadería y Pastelería,Sun,2.250000,30.2125
PE,211,Saludable,Wed,4.000000,47.805
PE,211,Saludable,Mon,1.750000,29.2725
MX,985,Sándwiches,Mon,65.750000,755.9225
MX,1401,Pescados y Mariscos,Mon,7.500000,154.005
MX,1401,Pescados y Mariscos,Fri,13.250000,319.3575
PE,209,Hamburguesa,Tue,102.000000,1541.6425
PE,6,Pollo crujiente,Tue,207.750000,3992.3625
CO,21,Saludable,Wed,16.250000,214.2475
MX,839,Alitas,Sun,22.250000,570.9725
CO,69,Experiencias Foodies,Fri,1.000000,5.5875
CO,69,Experiencias Foodies,Thu,2.250000,12.8175
CO,69,Experiencias Foodies,Mon,1.500000,13.71
MX,728,Antojitos y Garnachas,Sat,24.250000,420.4625
MX,728,Antojitos y Garnachas,Fri,23.750000,371.3925
BR,1322,Burgers,Wed,0.750000,15.48
MX,656,Café y Té,Thu,11.250000,155.5925
MX,656,Café y Té,Tue,8.250000,89.23
MX,656,Café y Té,Sun,9.250000,138.22
AR,571,Helados,Sun,43.500000,535.29
AR,571,Helados,Fri,19.250000,256.7925
BR,1358,Burgers,Mon,14.000000,262.365
BR,701,Sanduíches,Fri,1.000000,0
BR,701,Sanduíches,Sun,0.000000,0
MX,1538,Pollo,Tue,3.750000,65.525
MX,1398,Mexicana,Sun,0.750000,4.82
CL,5,Pescados y Mariscos,Sat,0.250000,2.215
AR,164,Milanesas,Mon,2.000000,45.245
EC,168,Italiana,Sun,12.750000,351.875
EC,168,Italiana,Mon,5.500000,127.9075
CL,24,Sushi,Fri,1.000000,35.62
CL,24,Sushi,Mon,0.250000,6.03
PE,43,Panadería,Thu,9.000000,58.675
PE,43,Panadería,Fri,6.750000,51.285
PE,43,Panadería,Wed,12.500000,81.82
PE,43,Panadería,Sat,10.750000,87.1125
CL,290,Hamburguesa,Mon,1.500000,10.595
AR,609,Asiática,Fri,0.500000,7.9675
PE,41,Pescados y Mariscos,Mon,11.250000,124.39
AR,10,Desayunos y Meriendas,Mon,13.500000,206.3775
AR,388,Jugos,Wed,0.250000,2.2825
PE,4,Árabe,Sat,104.500000,879.575
PE,50,Asiática,Sun,9.500000,154.3425
BR,867,Burgers,Fri,0.500000,21.455
EC,209,Postres,Tue,1.250000,12.1175
EC,209,Postres,Fri,2.500000,37.83
CO,53,Mexicana,Mon,18.750000,223.4025
CO,168,Helados,Sun,31.000000,316.0775
CO,0,Postres,Tue,2.500000,15.5825
CO,49,Asiática,Tue,43.500000,632.7275
CO,135,Comida Rápida,Wed,15.750000,130.9175
CO,135,Comida Rápida,Sat,13.250000,117.17
CO,24,Postres,Tue,63.250000,731.5075
CO,14,Jugos y Batidos,Wed,3.000000,36.8375
CO,14,Jugos y Batidos,Thu,2.500000,30.575
MX,530,Comida Rápida,Sun,34.750000,834.095
MX,911,Panadería y Pastelería,Thu,13.500000,199.36
MX,1393,Desayunos y Brunch,Tue,0.500000,5.3775
MX,1436,Café y Té,Sat,42.500000,669.3
CO,199,Italiana,Tue,20.000000,217.3125
MX,1466,Pollo,Tue,24.000000,333.92
MX,1466,Pollo,Sat,27.500000,494.2525
MX,1466,Pollo,Thu,21.250000,324.7925
MX,1372,Pollo,Sat,217.000000,4238.5425
MX,884,Asiática,Thu,2.000000,94.7925
MX,628,Desayunos y Brunch,Tue,10.500000,155.8975
MX,628,Desayunos y Brunch,Sat,10.250000,238.265
MX,939,Empanadas,Thu,24.250000,691.23
AR,233,Desayunos y Meriendas,Tue,0.500000,8.5025
UY,3,Postres,Thu,1.250000,9.32
MX,972,Asiática,Tue,13.250000,263.5875
AR,500,Helados,Sun,53.000000,585.455
CO,272,Pizza,Mon,4.250000,53.4775
CO,149,Jugos y Batidos,Thu,8.000000,66.8775
CO,149,Jugos y Batidos,Wed,7.750000,63.37
CL,14,Internacional,Sun,3.000000,60.7475
PE,4,Carnes,Tue,27.250000,329.6625
CO,7,Arepas,Sat,101.250000,1810.6975
CO,202,Pizza,Thu,80.000000,1179.9175
CL,190,Pastelería y Postres,Thu,3.750000,25.8075
MX,527,Hamburguesas,Thu,15.750000,250.06
MX,1265,Café y Té,Wed,2.750000,43.7125
MX,1265,Café y Té,Sun,4.000000,85.865
MX,1509,Sushi,Fri,12.500000,352.56
CO,216,Pizza,Wed,48.000000,637.2125
CO,10,Arepas,Fri,5.750000,59.5275
CO,10,Arepas,Sat,6.500000,80.2675
MX,1481,Internacional,Tue,8.000000,188.2175
MX,839,Sushi,Sat,72.000000,2135.125
CO,354,Salchipapas,Sat,96.000000,1482.0925
CO,354,Salchipapas,Wed,46.500000,695.82
CO,354,Salchipapas,Tue,48.000000,697.4275
CO,354,Salchipapas,Thu,53.000000,708.7725
MX,1148,Café y Té,Sat,16.750000,149.2175
MX,1148,Café y Té,Fri,17.750000,173.585
MX,1148,Café y Té,Sun,8.500000,78.82
CO,240,Café,Wed,18.750000,226.92
MX,1266,Café y Té,Sun,17.000000,274.4625
CL,23,Helados,Tue,5.250000,44.0425
CL,23,Helados,Wed,5.500000,46.4975
CL,22,Pescados y Mariscos,Thu,1.750000,37.915
CL,22,Pescados y Mariscos,Tue,1.000000,27.7375
MX,1332,Café y Té,Thu,37.000000,424.02
MX,1095,Pizza,Fri,31.250000,393.7275
MX,852,Panadería y Pastelería,Fri,15.000000,263.5125
MX,852,Panadería y Pastelería,Mon,9.250000,198.72
CL,159,Pizzas,Sun,3.250000,48.7025
CL,159,Pizzas,Fri,3.250000,58.45
MX,1433,Tacos,Thu,13.250000,162.2375
AR,0,Helados,Sun,10.750000,108.5925
AR,7,Pollo,Sun,24.500000,514.675
MX,1022,Pescados y Mariscos,Wed,1.250000,43.36
AR,15,Pescados,Tue,0.500000,7.4825
EC,256,Saludable,Mon,0.250000,1.545
MX,1232,Alitas,Mon,3.250000,82.2525
CO,212,Salchipapas,Thu,19.750000,197.5175
CO,212,Salchipapas,Sat,25.500000,274.3625
PE,4,Helados,Sat,33.000000,360.12
CO,354,Poke,Thu,215.500000,3679.6475
CL,220,Hamburguesa,Thu,37.000000,655.61
CL,220,Hamburguesa,Mon,50.250000,805.62
CL,220,Hamburguesa,Sun,37.250000,637.1325
PE,59,Alitas,Thu,3.250000,24.8425
MX,865,Antojitos y Garnachas,Fri,9.000000,115.135
MX,1384,Desayunos y Brunch,Wed,5.500000,70.585
MX,1384,Desayunos y Brunch,Sat,7.000000,92.9925
EC,261,Hamburguesa,Thu,0.500000,12.7425
PE,216,Sushi,Sun,31.750000,609.83
AR,579,Café,Fri,31.500000,436.5975
MX,1331,Mexicana,Fri,0.750000,10.875
CO,102,Comida Rápida,Fri,31.750000,403.3525
PE,6,Sándwiches,Fri,33.500000,380.505
CL,127,Pizzas,Sat,11.250000,280.1975
MX,766,Mexicana,Mon,5.500000,96.1925
BR,1423,Sanduíches,Tue,0.750000,6.4275
BR,1423,Sanduíches,Sat,0.500000,4.0225
BR,1237,Burgers,Thu,1.000000,14.11
BR,49,Japonesa,Sun,9.750000,226.41
EC,131,Postres,Fri,6.500000,65.58
AR,161,Sándwiches,Fri,20.750000,223.2
AR,161,Sándwiches,Sun,20.000000,222.49
CL,190,Internacional,Sun,1.000000,11.5175
CL,190,Internacional,Wed,0.250000,2.4925
MX,1373,Café y Té,Wed,137.500000,1589.7975
MX,1373,Café y Té,Sun,93.250000,1232.3925
PE,157,Pizzas,Wed,26.250000,574.4275
PE,157,Pizzas,Tue,27.000000,605.7275
CL,26,Pizzas,Sat,21.750000,498.2775
CO,213,Empanadas,Thu,4.750000,34.5925
CO,306,Italiana,Mon,19.750000,444.925
EC,218,Saludable,Sat,7.500000,129.365
PE,157,Criolla,Fri,0.750000,8.4575
CO,33,Panadería,Sun,26.000000,358.9625
CO,212,Comida Rápida,Tue,12.750000,116.3875
MX,865,Tacos,Fri,36.500000,936.16
CO,58,Saludable,Mon,30.500000,304.215
CO,58,Saludable,Tue,36.750000,412.095
MX,898,Alitas,Mon,16.750000,336.95
MX,898,Alitas,Tue,10.500000,210.6075
MX,375,Hamburguesas,Fri,52.500000,632.785
MX,375,Hamburguesas,Mon,57.500000,768.73
MX,887,Chilaquiles y Enchiladas,Wed,18.750000,280.405
MX,1466,Tortas y Lonches,Sat,18.000000,238.4525
MX,886,Asiática,Mon,8.250000,140.06
MX,1274,Chilaquiles y Enchiladas,Sat,16.250000,316.51
MX,629,Tacos,Mon,6.000000,69.9375
MX,1539,Sushi,Wed,12.500000,187.4175
MX,656,Barbacoa y Birria,Fri,0.250000,0
MX,1436,Chilaquiles y Enchiladas,Wed,19.500000,337.2275
MX,1426,Tortas y Lonches,Thu,7.250000,89.65
MX,1517,Mexicana,Sat,0.250000,0
CO,204,Crepes,Sat,7.500000,92.9625
CO,204,Crepes,Fri,3.750000,51.6625
CO,342,Desayunos,Fri,8.250000,78.3575
MX,1418,Smoothies y Jugos,Mon,15.000000,173.3725
EC,195,Mexicana,Sun,0.750000,6.52
BR,1464,Árabe,Sun,5.000000,49.3525
MX,1421,Smoothies y Jugos,Sun,3.750000,56.795
MX,1421,Smoothies y Jugos,Thu,1.500000,14.5175
MX,1062,Carnes y BBQ,Tue,10.250000,221.675
CO,10,China,Tue,40.750000,744.015
EC,153,Hamburguesa,Fri,26.750000,324.8975
MX,1274,Chilaquiles y Enchiladas,Fri,16.000000,268.4525
MX,657,Empanadas,Sun,2.750000,56.685
EC,92,Pollo,Wed,0.750000,6.935
MX,890,Hamburguesas,Tue,20.250000,421.23
BR,49,Grelhado,Wed,4.750000,103.6475
MX,1418,Chilaquiles y Enchiladas,Wed,110.750000,1678.8875
CO,312,N/A,Thu,0.500000,4.68
MX,855,Barbacoa y Birria,Sat,2.250000,35.7475
MX,1385,Pollo,Fri,67.750000,1451.1525
BR,62,Burgers,Fri,1.000000,16.205
BR,62,Burgers,Wed,1.500000,24.98
CO,11,Salchipapas,Thu,35.500000,439.7175
MX,628,Internacional,Tue,5.750000,88.71
MX,1060,Pollo,Sun,126.000000,2354.115
BR,1395,Sanduíches,Thu,1.000000,0
CL,232,Sushi,Wed,3.750000,51.36
CO,24,Parrilla,Mon,4.500000,53.905
CO,24,Parrilla,Thu,2.000000,30.905
CO,24,Parrilla,Tue,2.000000,24.1525
CO,6,Alitas,Sun,25.000000,503.4125
MX,1037,Internacional,Sun,17.250000,219.9575
AR,610,Empanadas,Sun,0.750000,0
AR,504,Helados,Sun,0.500000,7.4925
PE,105,Mexicana,Thu,170.000000,2356.19
PE,105,Mexicana,Mon,172.250000,2418.94
PE,105,Mexicana,Sat,212.500000,3329.7425
CL,2,Pollo,Thu,13.500000,307.2775
BR,12,Francês,Sat,5.000000,175.1275
MX,1106,Sushi,Sun,32.000000,598.3425
MX,1410,Mexicana,Wed,45.000000,525.4125
MX,1518,Café y Té,Wed,21.500000,253.4175
BR,1364,Café da Manhã,Mon,0.000000,0
CL,14,Desayunos,Mon,1.000000,7.8725
CR,34,Pizza,Sun,3.000000,93.755
EC,241,Saludable,Tue,32.250000,398.87
EC,241,Saludable,Sat,26.000000,367.645
AR,1,Hamburguesa,Sat,16.750000,307.0325
AR,7,Hot Dogs,Sat,0.250000,2.8775
EC,194,Helados,Mon,1.250000,17.3975
CO,95,Alitas,Thu,17.750000,427.6625
CO,212,Postres,Sat,23.250000,237.79
CO,33,Café,Sat,59.500000,664.545
CO,33,Café,Fri,63.250000,714.635
CO,72,Panadería,Mon,21.500000,257.0425
CO,72,Panadería,Thu,18.000000,219.75
CO,6,Jugos y Batidos,Wed,11.250000,116.3725
CO,343,Pescados y Mariscos,Wed,4.750000,71.1725
PE,138,Alitas,Sat,10.250000,100.325
CO,34,Pollo,Sun,219.750000,3238.91
MX,1401,Carnes y BBQ,Fri,6.750000,133.935
MX,1401,Carnes y BBQ,Sun,6.750000,149.685
MX,1386,Sándwiches,Tue,26.750000,378.465
MX,1386,Sándwiches,Mon,17.250000,255.3325
MX,1416,Saludables y Ensaladas,Thu,8.750000,125.7325
MX,1416,Saludables y Ensaladas,Mon,8.500000,133.5825
MX,1540,Desayunos y Brunch,Fri,5.250000,85.97
MX,1540,Desayunos y Brunch,Sun,5.250000,118.975
MX,1540,Desayunos y Brunch,Tue,4.500000,59.765
MX,1480,Pescados y Mariscos,Thu,1.250000,47.985
MX,819,Antojitos y Garnachas,Tue,43.750000,603.9075
MX,1337,Sushi,Fri,3.000000,53.52
MX,1337,Sushi,Sat,1.500000,47.2425
CO,100,Salchipapas,Wed,8.750000,106.8275
MX,1393,Antojitos y Garnachas,Thu,10.500000,92.0625
MX,1418,Alitas,Sun,15.000000,398.1375
MX,1418,Alitas,Wed,10.500000,248.4975
MX,1352,Barbacoa y Birria,Mon,1.750000,27.73
MX,922,Café y Té,Mon,81.250000,1028.5075
BR,1317,Frutos do Mar,Mon,0.250000,13.3625
MX,1465,Chilaquiles y Enchiladas,Sat,3.000000,48.6225
MX,1465,Chilaquiles y Enchiladas,Fri,3.500000,48.0975
AR,576,Asado,Thu,135.750000,4412.6725
MX,536,Panadería y Pastelería,Sun,5.250000,55.5225
EC,180,Desayuno,Sat,4.750000,64.695
EC,180,Desayuno,Wed,2.500000,29.015
AR,494,Café,Sat,0.250000,0
PE,31,Pastas,Fri,5.500000,54.6775
PE,31,Pastas,Mon,5.000000,50.9375
BR,11,Sobremesas,Wed,5.750000,108.3175
EC,227,Parrilla,Sat,1.250000,14.09
EC,153,Desayuno,Fri,8.000000,66.5775
EC,153,Desayuno,Thu,6.500000,56.39
CL,190,Hot Dogs,Tue,4.000000,86.955
CO,256,Pizza,Sun,25.500000,340.5325
CO,256,Pizza,Sat,28.500000,337.475
EC,180,Ceviches,Mon,0.750000,5.9125
MX,526,Mexicana,Wed,10.500000,147.47
CL,20,Helados,Mon,0.250000,3.825
MX,954,Barbacoa y Birria,Wed,3.000000,38.8125
MX,1459,Mexicana,Thu,8.000000,83.8275
PE,209,Mexicana,Sun,1.500000,15.6525
CO,194,Alitas,Wed,5.500000,93.8
MX,526,Internacional,Mon,2.250000,31.98
MX,1482,Desayunos y Brunch,Tue,8.000000,226.3225
CO,204,Helados,Sun,82.000000,853.15
MX,836,Barbacoa y Birria,Fri,21.250000,336.4825
BR,27,Sanduíches,Sun,3.750000,28.79
MX,214,Carnes y BBQ,Thu,4.500000,117.285
PE,209,Poke,Fri,26.000000,367.7125
PE,209,Poke,Tue,18.000000,240.5175
BR,352,Grelhado,Fri,0.750000,1.2975
CL,194,Sushi,Sat,5.750000,97.42
BR,1411,Burgers,Fri,1.000000,10.015
MX,818,Antojitos y Garnachas,Mon,7.250000,82.6225
AR,543,Panadería,Wed,4.750000,43.5175
AR,543,Panadería,Tue,5.750000,48.9125
AR,543,Panadería,Fri,8.750000,85.355
AR,543,Panadería,Sun,6.750000,59.2775
AR,543,Panadería,Mon,10.250000,89.44
PE,216,Sushi,Wed,33.250000,623.8425
CL,159,Saludable,Sat,0.750000,8.605
BR,4,Italiana,Thu,17.500000,612.0475
MX,873,Postres,Tue,4.250000,65.4575
PE,74,Carnes,Fri,1.250000,15.66
CL,3,Carnes,Wed,1.000000,23.62
CO,267,China,Thu,7.250000,95.1575
CL,3,Peruana,Thu,4.750000,140.415
